insee;commune;date;UV_J0;UV_J1;UV_J2;UV_J3
47008;AMBRUS;2024-01-18;1;1;1;;
47009;ANDIRAN;2024-01-18;1;1;1;;
47010;ANTAGNAC;2024-01-18;0;1;1;;
47011;ANTHE;2024-01-18;1;1;1;;
47012;ANZEX;2024-01-18;1;1;1;;
47013;ARGENTON;2024-01-18;0;1;1;;
47014;ARMILLAC;2024-01-18;0;1;1;;
47015;ASTAFFORT;2024-01-18;1;1;2;;
47016;AUBIAC;2024-01-18;1;1;1;;
47017;AURADOU;2024-01-18;1;1;1;;
47018;AURIAC-SUR-DROPT;2024-01-18;0;1;1;;
47019;BAJAMONT;2024-01-18;1;1;1;;
47020;BALEYSSAGUES;2024-01-18;0;1;1;;
47021;BARBASTE;2024-01-18;1;1;1;;
47022;BAZENS;2024-01-18;1;1;1;;
47023;BEAUGAS;2024-01-18;0;1;1;;
47024;BEAUPUY;2024-01-18;0;1;1;;
47025;BEAUVILLE;2024-01-18;1;1;1;;
47026;BEAUZIAC;2024-01-18;0;1;1;;
47027;BIAS;2024-01-18;0;1;1;;
47028;BIRAC-SUR-TREC;2024-01-18;0;1;1;;
47029;BLANQUEFORT-SUR-BRIOLANCE;2024-01-18;0;1;1;;
47030;BLAYMONT;2024-01-18;1;1;1;;
47031;BOE;2024-01-18;1;1;1;;
47032;BON-ENCONTRE;2024-01-18;1;1;1;;
47033;BOUDY-DE-BEAUREGARD;2024-01-18;0;1;1;;
47034;BOUGLON;2024-01-18;0;1;1;;
47035;BOURGOUGNAGUE;2024-01-18;0;1;1;;
47036;BOURLENS;2024-01-18;0;1;1;;
47037;BOURNEL;2024-01-18;0;1;1;;
47038;BOURRAN;2024-01-18;1;1;1;;
47039;BOUSSES;2024-01-18;1;1;1;;
47040;BRAX;2024-01-18;1;1;1;;
47041;BRUCH;2024-01-18;1;1;1;;
47042;BRUGNAC;2024-01-18;0;1;1;;
47043;BUZET-SUR-BAISE;2024-01-18;0;1;1;;
47044;CAHUZAC;2024-01-18;0;1;1;;
47045;CALIGNAC;2024-01-18;1;1;1;;
47046;CALONGES;2024-01-18;0;1;1;;
47047;CAMBES;2024-01-18;0;1;1;;
47048;CANCON;2024-01-18;0;1;1;;
47049;CASSENEUIL;2024-01-18;0;1;1;;
47050;CASSIGNAS;2024-01-18;1;1;1;;
47051;CASTELCULIER;2024-01-18;1;1;1;;
47052;CASTELJALOUX;2024-01-18;0;1;1;;
47053;CASTELLA;2024-01-18;1;1;1;;
47054;CASTELMORON-SUR-LOT;2024-01-18;0;1;1;;
47055;CASTELNAUD-DE-GRATECAMBE;2024-01-18;0;1;1;;
47056;CASTELNAU-SUR-GUPIE;2024-01-18;0;1;1;;
47057;CASTILLONNES;2024-01-18;0;1;1;;
47058;CAUBEYRES;2024-01-18;1;1;1;;
47059;CAUBON-SAINT-SAUVEUR;2024-01-18;0;1;1;;
47060;CAUDECOSTE;2024-01-18;1;1;1;;
47061;CAUMONT-SUR-GARONNE;2024-01-18;0;1;1;;
47062;CAUZAC;2024-01-18;1;1;1;;
47063;CAVARC;2024-01-18;0;1;1;;
47064;CAZIDEROQUE;2024-01-18;0;1;1;;
47065;CLAIRAC;2024-01-18;1;1;1;;
47066;CLERMONT-DESSOUS;2024-01-18;1;1;1;;
47067;CLERMONT-SOUBIRAN;2024-01-18;1;1;1;;
47068;COCUMONT;2024-01-18;0;1;1;;
47069;COLAYRAC-SAINT-CIRQ;2024-01-18;1;1;1;;
47070;CONDEZAYGUES;2024-01-18;0;1;1;;
47071;COULX;2024-01-18;0;1;1;;
47072;COURBIAC;2024-01-18;1;1;1;;
47073;COURS;2024-01-18;1;1;1;;
47074;COUTHURES-SUR-GARONNE;2024-01-18;0;1;1;;
47075;LA_CROIX-BLANCHE;2024-01-18;1;1;1;;
47076;CUQ;2024-01-18;1;1;2;;
47077;CUZORN;2024-01-18;0;1;1;;
47078;DAMAZAN;2024-01-18;1;1;1;;
47079;DAUSSE;2024-01-18;1;1;1;;
47080;DEVILLAC;2024-01-18;0;1;1;;
47081;DOLMAYRAC;2024-01-18;1;1;1;;
47082;DONDAS;2024-01-18;1;1;1;;
47083;DOUDRAC;2024-01-18;0;1;1;;
47084;DOUZAINS;2024-01-18;0;1;1;;
47085;DURANCE;2024-01-18;1;1;1;;
47086;DURAS;2024-01-18;0;1;1;;
47087;ENGAYRAC;2024-01-18;1;1;1;;
47088;ESCASSEFORT;2024-01-18;0;1;1;;
47089;ESCLOTTES;2024-01-18;0;1;1;;
47090;ESPIENS;2024-01-18;1;1;1;;
47091;ESTILLAC;2024-01-18;1;1;1;;
47092;FALS;2024-01-18;1;1;2;;
47093;FARGUES-SUR-OURBISE;2024-01-18;1;1;1;;
47094;FAUGUEROLLES;2024-01-18;0;1;1;;
47095;FAUILLET;2024-01-18;0;1;1;;
47096;FERRENSAC;2024-01-18;0;1;1;;
47097;FEUGAROLLES;2024-01-18;0;1;1;;
47098;FIEUX;2024-01-18;1;1;2;;
47099;FONGRAVE;2024-01-18;0;1;1;;
47100;FOULAYRONNES;2024-01-18;1;1;1;;
47101;FOURQUES-SUR-GARONNE;2024-01-18;0;1;1;;
47102;FRANCESCAS;2024-01-18;1;1;2;;
47103;FRECHOU;2024-01-18;1;1;2;;
47104;FREGIMONT;2024-01-18;1;1;1;;
47105;FRESPECH;2024-01-18;1;1;1;;
47106;FUMEL;2024-01-18;0;1;1;;
47107;GALAPIAN;2024-01-18;1;1;1;;
47108;GAUJAC;2024-01-18;0;1;1;;
47109;GAVAUDUN;2024-01-18;0;1;1;;
47110;GONTAUD-DE-NOGARET;2024-01-18;0;1;1;;
47111;GRANGES-SUR-LOT;2024-01-18;1;1;1;;
47112;GRATELOUP-SAINT-GAYRAND;2024-01-18;0;1;1;;
47113;GRAYSSAS;2024-01-18;1;1;1;;
47114;GREZET-CAVAGNAN;2024-01-18;0;1;1;;
47115;GUERIN;2024-01-18;0;1;1;;
47117;HAUTEFAGE-LA-TOUR;2024-01-18;1;1;1;;
47118;HAUTESVIGNES;2024-01-18;0;1;1;;
47119;HOUEILLES;2024-01-18;1;1;1;;
47120;JUSIX;2024-01-18;0;1;1;;
47121;LABASTIDE-CASTEL-AMOUROUX;2024-01-18;0;1;1;;
47122;LABRETONIE;2024-01-18;0;1;1;;
47123;LACAPELLE-BIRON;2024-01-18;0;1;1;;
47124;LACAUSSADE;2024-01-18;0;1;1;;
47125;LACEPEDE;2024-01-18;1;1;1;;
47126;LACHAPELLE;2024-01-18;0;1;1;;
47127;LAFITTE-SUR-LOT;2024-01-18;1;1;1;;
47128;LAFOX;2024-01-18;1;1;1;;
47129;LAGARRIGUE;2024-01-18;1;1;1;;
47130;LAGRUERE;2024-01-18;0;1;1;;
47131;LAGUPIE;2024-01-18;0;1;1;;
47132;LALANDUSSE;2024-01-18;0;1;1;;
47133;LAMONTJOIE;2024-01-18;1;1;2;;
47134;LANNES;2024-01-18;1;1;1;;
47135;LAPARADE;2024-01-18;1;1;1;;
47136;LAPERCHE;2024-01-18;0;1;1;;
47137;LAPLUME;2024-01-18;1;1;1;;
47138;LAROQUE-TIMBAUT;2024-01-18;1;1;1;;
47139;LASSERRE;2024-01-18;1;1;2;;
47140;LAUGNAC;2024-01-18;1;1;1;;
47141;LAUSSOU;2024-01-18;0;1;1;;
47142;LAUZUN;2024-01-18;0;1;1;;
47143;LAVARDAC;2024-01-18;1;1;1;;
47144;LAVERGNE;2024-01-18;0;1;1;;
47145;LAYRAC;2024-01-18;1;1;1;;
47146;LEDAT;2024-01-18;0;1;1;;
47147;LEVIGNAC-DE-GUYENNE;2024-01-18;0;1;1;;
47148;LEYRITZ-MONCASSIN;2024-01-18;0;1;1;;
47150;LONGUEVILLE;2024-01-18;0;1;1;;
47151;LOUBES-BERNAC;2024-01-18;0;1;1;;
47152;LOUGRATTE;2024-01-18;0;1;1;;
47154;LUSIGNAN-PETIT;2024-01-18;1;1;1;;
47155;MADAILLAN;2024-01-18;1;1;1;;
47156;MARCELLUS;2024-01-18;0;1;1;;
47157;MARMANDE;2024-01-18;0;1;1;;
47158;MARMONT-PACHAS;2024-01-18;1;1;2;;
47159;LE_MAS-DAGENAIS;2024-01-18;0;1;1;;
47160;MASQUIERES;2024-01-18;0;1;1;;
47161;MASSELS;2024-01-18;1;1;1;;
47162;MASSOULES;2024-01-18;1;1;1;;
47163;MAUVEZIN-SUR-GUPIE;2024-01-18;0;1;1;;
47164;MAZIERES-NARESSE;2024-01-18;0;1;1;;
47165;MEILHAN-SUR-GARONNE;2024-01-18;0;1;1;;
47167;MEZIN;2024-01-18;1;1;1;;
47168;MIRAMONT-DE-GUYENNE;2024-01-18;0;1;1;;
47169;MOIRAX;2024-01-18;1;1;1;;
47170;MONBAHUS;2024-01-18;0;1;1;;
47171;MONBALEN;2024-01-18;1;1;1;;
47172;MONCAUT;2024-01-18;1;1;1;;
47173;MONCLAR;2024-01-18;0;1;1;;
47174;MONCRABEAU;2024-01-18;1;1;2;;
47175;MONFLANQUIN;2024-01-18;0;1;1;;
47176;MONGAILLARD;2024-01-18;1;1;1;;
47177;MONHEURT;2024-01-18;1;1;1;;
47178;MONSEGUR;2024-01-18;0;1;1;;
47179;MONSEMPRON-LIBOS;2024-01-18;0;1;1;;
47180;MONTAGNAC-SUR-AUVIGNON;2024-01-18;1;1;1;;
47181;MONTAGNAC-SUR-LEDE;2024-01-18;0;1;1;;
47182;MONTASTRUC;2024-01-18;0;1;1;;
47183;MONTAURIOL;2024-01-18;0;1;1;;
47184;MONTAUT;2024-01-18;0;1;1;;
47185;MONTAYRAL;2024-01-18;0;1;1;;
47186;MONTESQUIEU;2024-01-18;1;1;1;;
47187;MONTETON;2024-01-18;0;1;1;;
47188;MONTIGNAC-DE-LAUZUN;2024-01-18;0;1;1;;
47189;MONTIGNAC-TOUPINERIE;2024-01-18;0;1;1;;
47190;MONTPEZAT;2024-01-18;1;1;1;;
47191;MONTPOUILLAN;2024-01-18;0;1;1;;
47192;MONVIEL;2024-01-18;0;1;1;;
47193;MOULINET;2024-01-18;0;1;1;;
47194;MOUSTIER;2024-01-18;0;1;1;;
47195;NERAC;2024-01-18;1;1;1;;
47196;NICOLE;2024-01-18;1;1;1;;
47197;NOMDIEU;2024-01-18;1;1;2;;
47198;PAILLOLES;2024-01-18;0;1;1;;
47199;PARDAILLAN;2024-01-18;0;1;1;;
47200;PARRANQUET;2024-01-18;0;1;1;;
47201;LE_PASSAGE;2024-01-18;1;1;1;;
47202;PAULHIAC;2024-01-18;0;1;1;;
47203;PENNE-DAGENAIS;2024-01-18;1;1;1;;
47204;PEYRIERE;2024-01-18;0;1;1;;
47205;PINDERES;2024-01-18;1;1;1;;
47206;PINEL-HAUTERIVE;2024-01-18;0;1;1;;
47207;POMPIEY;2024-01-18;1;1;1;;
47208;POMPOGNE;2024-01-18;1;1;1;;
47209;PONT-DU-CASSE;2024-01-18;1;1;1;;
47210;PORT-SAINTE-MARIE;2024-01-18;1;1;1;;
47211;POUDENAS;2024-01-18;1;1;1;;
47212;POUSSIGNAC;2024-01-18;0;1;1;;
47213;PRAYSSAS;2024-01-18;1;1;1;;
47214;PUCH-DAGENAIS;2024-01-18;0;1;1;;
47215;PUJOLS;2024-01-18;1;1;1;;
47216;PUYMICLAN;2024-01-18;0;1;1;;
47217;PUYMIROL;2024-01-18;1;1;1;;
47218;PUYSSERAMPION;2024-01-18;0;1;1;;
47219;RAYET;2024-01-18;0;1;1;;
47220;RAZIMET;2024-01-18;0;1;1;;
47221;REAUP-LISSE;2024-01-18;1;1;1;;
47222;LA_REUNION;2024-01-18;0;1;1;;
47223;RIVES;2024-01-18;0;1;1;;
47224;ROMESTAING;2024-01-18;0;1;1;;
47225;ROQUEFORT;2024-01-18;1;1;1;;
47226;ROUMAGNE;2024-01-18;0;1;1;;
47227;RUFFIAC;2024-01-18;0;1;1;;
47228;SAINT-ANTOINE-DE-FICALBA;2024-01-18;1;1;1;;
47229;SAINT-ASTIER;2024-01-18;0;1;1;;
47230;SAINT-AUBIN;2024-01-18;0;1;1;;
47231;SAINT-AVIT;2024-01-18;0;1;1;;
47232;SAINT-BARTHELEMY-DAGENAIS;2024-01-18;0;1;1;;
47233;SAINTE-BAZEILLE;2024-01-18;0;1;1;;
47234;SAINT-CAPRAIS-DE-LERM;2024-01-18;1;1;1;;
47235;SAINT-COLOMB-DE-LAUZUN;2024-01-18;0;1;1;;
47236;SAINTE-COLOMBE-DE-DURAS;2024-01-18;0;1;1;;
47237;SAINTE-COLOMBE-DE-VILLENEUVE;2024-01-18;1;1;1;;
47238;SAINTE-COLOMBE-EN-BRUILHOIS;2024-01-18;1;1;1;;
47239;SAINT-ETIENNE-DE-FOUGERES;2024-01-18;0;1;1;;
47240;SAINT-ETIENNE-DE-VILLEREAL;2024-01-18;0;1;1;;
47241;SAINT-EUTROPE-DE-BORN;2024-01-18;0;1;1;;
47242;SAINT-FRONT-SUR-LEMANCE;2024-01-18;0;1;1;;
47244;SAINTE-GEMME-MARTAILLAC;2024-01-18;0;1;1;;
47245;SAINT-GERAUD;2024-01-18;0;1;1;;
47246;SAINT-HILAIRE-DE-LUSIGNAN;2024-01-18;1;1;1;;
47247;SAINT-JEAN-DE-DURAS;2024-01-18;0;1;1;;
47248;SAINT-JEAN-DE-THURAC;2024-01-18;1;1;1;;
47249;SAINT-LAURENT;2024-01-18;1;1;1;;
47250;SAINT-LEGER;2024-01-18;0;1;1;;
47251;SAINT-LEON;2024-01-18;1;1;1;;
47252;SAINTE-LIVRADE-SUR-LOT;2024-01-18;0;1;1;;
47253;SAINTE-MARTHE;2024-01-18;0;1;1;;
47254;SAINT-MARTIN-CURTON;2024-01-18;0;1;1;;
47255;SAINT-MARTIN-DE-BEAUVILLE;2024-01-18;1;1;1;;
47256;SAINT-MARTIN-DE-VILLEREAL;2024-01-18;0;1;1;;
47257;SAINT-MARTIN-PETIT;2024-01-18;0;1;1;;
47258;SAINTE-MAURE-DE-PEYRIAC;2024-01-18;1;1;1;;
47259;SAINT-MAURICE-DE-LESTAPEL;2024-01-18;0;1;1;;
47260;SAINT-MAURIN;2024-01-18;1;1;1;;
47262;SAINT-NICOLAS-DE-LA-BALERME;2024-01-18;1;1;1;;
47263;SAINT-PARDOUX-DU-BREUIL;2024-01-18;0;1;1;;
47264;SAINT-PARDOUX-ISAAC;2024-01-18;0;1;1;;
47265;SAINT-PASTOUR;2024-01-18;0;1;1;;
47266;SAINT-PE-SAINT-SIMON;2024-01-18;1;1;1;;
47267;SAINT-PIERRE-DE-BUZET;2024-01-18;1;1;1;;
47269;SAINT-PIERRE-DE-CLAIRAC;2024-01-18;1;1;1;;
47271;SAINT-PIERRE-SUR-DROPT;2024-01-18;0;1;1;;
47272;SAINT-QUENTIN-DU-DROPT;2024-01-18;0;1;1;;
47273;SAINT-ROBERT;2024-01-18;1;1;1;;
47274;SAINT-ROMAIN-LE-NOBLE;2024-01-18;1;1;1;;
47275;SAINT-SALVY;2024-01-18;1;1;1;;
47276;SAINT-SARDOS;2024-01-18;1;1;1;;
47277;SAINT-SAUVEUR-DE-MEILHAN;2024-01-18;0;1;1;;
47278;SAINT-SERNIN;2024-01-18;0;1;1;;
47279;SAINT-SIXTE;2024-01-18;1;1;1;;
47280;SAINT-SYLVESTRE-SUR-LOT;2024-01-18;0;1;1;;
47281;SAINT-URCISSE;2024-01-18;1;1;1;;
47282;SAINT-VINCENT-DE-LAMONTJOIE;2024-01-18;1;1;2;;
47283;SAINT-VITE;2024-01-18;0;1;1;;
47284;SALLES;2024-01-18;0;1;1;;
47285;SAMAZAN;2024-01-18;0;1;1;;
47286;SAUMEJAN;2024-01-18;1;1;1;;
47287;SAUMONT;2024-01-18;1;1;1;;
47288;SAUVAGNAS;2024-01-18;1;1;1;;
47289;LA_SAUVETAT-DE-SAVERES;2024-01-18;1;1;1;;
47290;LA_SAUVETAT-DU-DROPT;2024-01-18;0;1;1;;
47291;LA_SAUVETAT-SUR-LEDE;2024-01-18;0;1;1;;
47292;SAUVETERRE-LA-LEMANCE;2024-01-18;0;1;1;;
47293;SAUVETERRE-SAINT-DENIS;2024-01-18;1;1;1;;
47294;SAVIGNAC-DE-DURAS;2024-01-18;0;1;1;;
47295;SAVIGNAC-SUR-LEYZE;2024-01-18;0;1;1;;
47296;SEGALAS;2024-01-18;0;1;1;;
47297;SEMBAS;2024-01-18;1;1;1;;
47298;SENESTIS;2024-01-18;0;1;1;;
47299;SERIGNAC-PEBOUDOU;2024-01-18;0;1;1;;
47300;SERIGNAC-SUR-GARONNE;2024-01-18;1;1;1;;
47301;SEYCHES;2024-01-18;0;1;1;;
47302;SOS;2024-01-18;1;1;1;;
47303;SOUMENSAC;2024-01-18;0;1;1;;
47304;TAILLEBOURG;2024-01-18;0;1;1;;
47305;TAYRAC;2024-01-18;1;1;1;;
47306;LE_TEMPLE-SUR-LOT;2024-01-18;1;1;1;;
47307;THEZAC;2024-01-18;0;1;1;;
47308;THOUARS-SUR-GARONNE;2024-01-18;0;1;1;;
47309;TOMBEBOEUF;2024-01-18;0;1;1;;
47310;TONNEINS;2024-01-18;1;1;1;;
47311;TOURLIAC;2024-01-18;0;1;1;;
47312;TOURNON-DAGENAIS;2024-01-18;0;1;1;;
47313;TOURTRES;2024-01-18;0;1;1;;
47314;TREMONS;2024-01-18;0;1;1;;
47315;TRENTELS;2024-01-18;0;1;1;;
47316;VARES;2024-01-18;0;1;1;;
47317;VERTEUIL-DAGENAIS;2024-01-18;0;1;1;;
47318;VIANNE;2024-01-18;0;1;1;;
47319;VILLEBRAMAR;2024-01-18;0;1;1;;
47320;VILLEFRANCHE-DU-QUEYRAN;2024-01-18;0;1;1;;
47321;VILLENEUVE-DE-DURAS;2024-01-18;0;1;1;;
47323;VILLENEUVE-SUR-LOT;2024-01-18;0;1;1;;
47324;VILLEREAL;2024-01-18;0;1;1;;
47325;VILLETON;2024-01-18;0;1;1;;
47326;VIRAZEIL;2024-01-18;0;1;1;;
47327;XAINTRAILLES;2024-01-18;1;1;1;;
47328;SAINT-GEORGES;2024-01-18;0;1;1;;
48001;ALBARET-LE-COMTAL;2024-01-18;0;1;2;;
48002;ALBARET-SAINTE-MARIE;2024-01-18;0;1;2;;
48003;ALLENC;2024-01-18;0;1;2;;
48004;ALTIER;2024-01-18;1;1;2;;
48005;ANTRENAS;2024-01-18;0;1;2;;
48007;ARZENC-DAPCHER;2024-01-18;0;1;2;;
48008;ARZENC-DE-RANDON;2024-01-18;0;1;2;;
48009;AUMONT-AUBRAC;2024-01-18;0;1;2;;
48010;AUROUX;2024-01-18;1;1;2;;
48012;LES_MONTS-VERTS;2024-01-18;0;1;2;;
48013;BADAROUX;2024-01-18;0;1;2;;
48014;BAGNOLS-LES-BAINS;2024-01-18;0;1;2;;
48015;PIED-DE-BORNE;2024-01-18;1;1;1;;
48016;BALSIEGES;2024-01-18;0;1;2;;
48017;BANASSAC;2024-01-18;0;1;2;;
48018;BARJAC;2024-01-18;0;1;2;;
48019;BARRE-DES-CEVENNES;2024-01-18;1;1;2;;
48020;BASSURELS;2024-01-18;1;1;2;;
48021;LA_BASTIDE-PUYLAURENT;2024-01-18;1;1;2;;
48022;BEDOUES;2024-01-18;0;1;2;;
48023;BELVEZET;2024-01-18;0;1;2;;
48025;LES_BESSONS;2024-01-18;0;1;2;;
48026;BLAVIGNAC;2024-01-18;0;1;2;;
48027;LE_BLEYMARD;2024-01-18;0;1;2;;
48028;LES_BONDONS;2024-01-18;0;1;2;;
48029;LE_BORN;2024-01-18;0;1;2;;
48030;BRENOUX;2024-01-18;0;1;2;;
48031;BRION;2024-01-18;0;1;2;;
48032;LE_BUISSON;2024-01-18;0;1;2;;
48033;CANILHAC;2024-01-18;0;1;2;;
48034;LA_CANOURGUE;2024-01-18;0;1;2;;
48036;CASSAGNAS;2024-01-18;1;1;2;;
48037;CHADENET;2024-01-18;0;1;2;;
48038;CHAMBON-LE-CHATEAU;2024-01-18;0;1;2;;
48039;CHANAC;2024-01-18;0;1;2;;
48040;CHASSERADES;2024-01-18;0;1;2;;
48041;CHASTANIER;2024-01-18;1;1;2;;
48042;CHASTEL-NOUVEL;2024-01-18;0;1;2;;
48043;CHATEAUNEUF-DE-RANDON;2024-01-18;0;1;2;;
48044;CHAUCHAILLES;2024-01-18;0;1;2;;
48045;CHAUDEYRAC;2024-01-18;0;1;2;;
48046;CHAULHAC;2024-01-18;0;1;1;;
48047;LA_CHAZE-DE-PEYRE;2024-01-18;0;1;2;;
48048;CHEYLARD-LEVEQUE;2024-01-18;0;1;2;;
48049;CHIRAC;2024-01-18;0;1;2;;
48050;COCURES;2024-01-18;0;1;2;;
48051;LE_COLLET-DE-DEZE;2024-01-18;1;1;1;;
48053;CUBIERES;2024-01-18;0;1;2;;
48054;CUBIERETTES;2024-01-18;0;1;2;;
48055;CULTURES;2024-01-18;0;1;2;;
48056;ESCLANEDES;2024-01-18;0;1;2;;
48057;ESTABLES;2024-01-18;0;1;2;;
48058;LA_FAGE-MONTIVERNOUX;2024-01-18;0;1;2;;
48059;LA_FAGE-SAINT-JULIEN;2024-01-18;0;1;2;;
48060;FAU-DE-PEYRE;2024-01-18;0;1;2;;
48061;FLORAC;2024-01-18;0;1;2;;
48062;FONTANES;2024-01-18;1;1;2;;
48063;FONTANS;2024-01-18;0;1;2;;
48064;FOURNELS;2024-01-18;0;1;2;;
48065;FRAISSINET-DE-FOURQUES;2024-01-18;0;1;2;;
48066;FRAISSINET-DE-LOZERE;2024-01-18;1;1;2;;
48067;GABRIAC;2024-01-18;1;1;1;;
48068;GABRIAS;2024-01-18;0;1;2;;
48069;GATUZIERES;2024-01-18;0;1;2;;
48070;GRANDRIEU;2024-01-18;0;1;2;;
48071;GRANDVALS;2024-01-18;0;1;2;;
48072;GREZES;2024-01-18;0;1;2;;
48073;LES_HERMAUX;2024-01-18;0;1;2;;
48074;HURES-LA-PARADE;2024-01-18;0;1;2;;
48075;ISPAGNAC;2024-01-18;0;1;2;;
48076;JAVOLS;2024-01-18;0;1;2;;
48077;JULIANGES;2024-01-18;0;1;2;;
48078;LACHAMP;2024-01-18;0;1;2;;
48079;LAJO;2024-01-18;0;1;2;;
48080;LANGOGNE;2024-01-18;0;1;2;;
48081;LANUEJOLS;2024-01-18;0;1;2;;
48082;LAUBERT;2024-01-18;0;1;2;;
48083;LES_LAUBIES;2024-01-18;0;1;2;;
48084;LAVAL-ATGER;2024-01-18;1;1;2;;
48085;LAVAL-DU-TARN;2024-01-18;0;1;2;;
48086;LUC;2024-01-18;1;1;2;;
48087;MALBOUZON;2024-01-18;0;1;2;;
48088;LA_MALENE;2024-01-18;0;1;2;;
48089;LE_MALZIEU-FORAIN;2024-01-18;0;1;2;;
48090;LE_MALZIEU-VILLE;2024-01-18;0;1;2;;
48091;MARCHASTEL;2024-01-18;0;1;2;;
48092;MARVEJOLS;2024-01-18;0;1;2;;
48093;MAS-DORCIERES;2024-01-18;0;1;2;;
48094;LE_MASSEGROS;2024-01-18;1;1;2;;
48095;MENDE;2024-01-18;0;1;2;;
48096;MEYRUEIS;2024-01-18;1;1;2;;
48097;MOISSAC-VALLEE-FRANCAISE;2024-01-18;1;1;1;;
48098;MOLEZON;2024-01-18;1;1;2;;
48099;LE_MONASTIER-PIN-MORIES;2024-01-18;0;1;2;;
48100;MONTBEL;2024-01-18;0;1;2;;
48101;MONTBRUN;2024-01-18;0;1;2;;
48103;MONTRODAT;2024-01-18;0;1;2;;
48104;NASBINALS;2024-01-18;0;1;2;;
48105;NAUSSAC;2024-01-18;0;1;2;;
48106;NOALHAC;2024-01-18;0;1;2;;
48107;PALHERS;2024-01-18;0;1;2;;
48108;LA_PANOUSE;2024-01-18;0;1;2;;
48110;PAULHAC-EN-MARGERIDE;2024-01-18;0;1;2;;
48111;PELOUSE;2024-01-18;0;1;2;;
48112;PIERREFICHE;2024-01-18;0;1;2;;
48115;LE_POMPIDOU;2024-01-18;1;1;2;;
48116;LE_PONT-DE-MONTVERT;2024-01-18;1;1;2;;
48117;POURCHARESSES;2024-01-18;1;1;1;;
48119;PREVENCHERES;2024-01-18;1;1;2;;
48120;PRINSUEJOLS;2024-01-18;0;1;2;;
48121;PRUNIERES;2024-01-18;0;1;2;;
48122;QUEZAC;2024-01-18;0;1;2;;
48123;RECOULES-DAUBRAC;2024-01-18;0;1;2;;
48124;RECOULES-DE-FUMAS;2024-01-18;0;1;2;;
48125;LE_RECOUX;2024-01-18;1;1;2;;
48126;RIBENNES;2024-01-18;0;1;2;;
48127;RIEUTORT-DE-RANDON;2024-01-18;0;1;2;;
48128;RIMEIZE;2024-01-18;0;1;2;;
48129;ROCLES;2024-01-18;1;1;2;;
48130;ROUSSES;2024-01-18;0;1;2;;
48131;LE_ROZIER;2024-01-18;1;1;2;;
48132;SAINT-ALBAN-SUR-LIMAGNOLE;2024-01-18;0;1;2;;
48133;SAINT-AMANS;2024-01-18;0;1;2;;
48134;SAINT-ANDEOL-DE-CLERGUEMORT;2024-01-18;1;1;1;;
48135;SAINT-ANDRE-CAPCEZE;2024-01-18;1;1;1;;
48136;SAINT-ANDRE-DE-LANCIZE;2024-01-18;1;1;2;;
48137;SAINT-BAUZILE;2024-01-18;0;1;2;;
48138;SAINT-BONNET-DE-CHIRAC;2024-01-18;0;1;2;;
48139;SAINT-BONNET-DE-MONTAUROUX;2024-01-18;1;1;2;;
48140;SAINT-CHELY-DAPCHER;2024-01-18;0;1;2;;
48141;MAS-SAINT-CHELY;2024-01-18;0;1;2;;
48142;SAINTE-COLOMBE-DE-PEYRE;2024-01-18;0;1;2;;
48144;SAINTE-CROIX-VALLEE-FRANCAISE;2024-01-18;1;1;1;;
48145;SAINT-DENIS-EN-MARGERIDE;2024-01-18;0;1;2;;
48146;SAINTE-ENIMIE;2024-01-18;0;1;2;;
48147;SAINT-ETIENNE-DU-VALDONNEZ;2024-01-18;0;1;2;;
48148;SAINT-ETIENNE-VALLEE-FRANCAISE;2024-01-18;1;1;1;;
48149;SAINTE-EULALIE;2024-01-18;0;1;2;;
48150;SAINT-FLOUR-DE-MERCOIRE;2024-01-18;0;1;2;;
48151;SAINT-FREZAL-DALBUGES;2024-01-18;0;1;2;;
48152;SAINT-FREZAL-DE-VENTALON;2024-01-18;1;1;2;;
48153;SAINT-GAL;2024-01-18;0;1;2;;
48154;SAINT-GEORGES-DE-LEVEJAC;2024-01-18;0;1;2;;
48155;SAINT-GERMAIN-DE-CALBERTE;2024-01-18;1;1;2;;
48156;SAINT-GERMAIN-DU-TEIL;2024-01-18;0;1;2;;
48157;SAINTE-HELENE;2024-01-18;0;1;2;;
48158;SAINT-HILAIRE-DE-LAVIT;2024-01-18;1;1;2;;
48160;SAINT-JEAN-LA-FOUILLOUSE;2024-01-18;0;1;2;;
48161;SAINT-JUERY;2024-01-18;0;1;2;;
48162;SAINT-JULIEN-DARPAON;2024-01-18;0;1;2;;
48163;SAINT-JULIEN-DES-POINTS;2024-01-18;1;1;1;;
48164;SAINT-JULIEN-DU-TOURNEL;2024-01-18;0;1;2;;
48165;SAINT-LAURENT-DE-MURET;2024-01-18;0;1;2;;
48166;SAINT-LAURENT-DE-TREVES;2024-01-18;0;1;2;;
48167;SAINT-LAURENT-DE-VEYRES;2024-01-18;0;1;2;;
48168;SAINT-LEGER-DE-PEYRE;2024-01-18;0;1;2;;
48169;SAINT-LEGER-DU-MALZIEU;2024-01-18;0;1;2;;
48170;SAINT-MARTIN-DE-BOUBAUX;2024-01-18;1;1;1;;
48171;SAINT-MARTIN-DE-LANSUSCLE;2024-01-18;1;1;2;;
48172;SAINT-MAURICE-DE-VENTALON;2024-01-18;1;1;2;;
48173;SAINT-MICHEL-DE-DEZE;2024-01-18;1;1;2;;
